Name	Type 	Protein	NPS	BP
MMTV_NUCA_Oct4-Sox2_BP-43	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	43
MMTV_NUCA_Oct4-Sox2_BP-44	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	44
MMTV_NUCA_Oct4-Sox2_BP-45	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	45
MMTV_NUCA_Oct4-Sox2_BP-46	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	46
MMTV_NUCA_Oct4-Sox2_BP-47	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	47
MMTV_NUCA_Oct4-Sox2_BP-48	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	48
MMTV_NUCA_Oct4-Sox2_BP-49	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	49
MMTV_NUCA_Oct4-Sox2_BP-50	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	50
MMTV_NUCA_Oct4-Sox2_BP-51	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	51
MMTV_NUCA_Oct4-Sox2_BP-52	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	52
MMTV_NUCA_Oct4-Sox2_BP-53	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	53
MMTV_NUCA_Oct4-Sox2_BP-54	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	54
MMTV_NUCA_Oct4-Sox2_BP-55	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	55
MMTV_NUCA_Oct4-Sox2_BP-56	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	56
MMTV_NUCA_Oct4-Sox2_BP-57	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	57
MMTV_NUCA_Oct4-Sox2_BP-58	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	58
MMTV_NUCA_Oct4-Sox2_BP-59	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	59
MMTV_NUCA_Oct4-Sox2_BP-60	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	60
MMTV_NUCA_Oct4-Sox2_BP-61	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	61
MMTV_NUCA_Oct4-Sox2_BP-62	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	62
MMTV_NUCA_Oct4-Sox2_BP-63	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	63
MMTV_NUCA_Oct4-Sox2_BP-64	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	64
MMTV_NUCA_Oct4-Sox2_BP-65	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	65
MMTV_NUCA_Oct4-Sox2_BP-66	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	66
MMTV_NUCA_Oct4-Sox2_BP-67	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	67
MMTV_NUCA_Oct4-Sox2_BP-68	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	68
MMTV_NUCA_Oct4-Sox2_BP-69	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	69
MMTV_NUCA_Oct4-Sox2_BP-70	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	70
MMTV_NUCA_Oct4-Sox2_BP-71	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	71
MMTV_NUCA_Oct4-Sox2_BP-72	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	72
MMTV_NUCA_Oct4-Sox2_BP-73	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	73
MMTV_NUCA_Oct4-Sox2_BP-74	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	74
MMTV_NUCA_Oct4-Sox2_BP-75	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	75
MMTV_NUCA_Oct4-Sox2_BP-76	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	76
MMTV_NUCA_Oct4-Sox2_BP-77	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	77
MMTV_NUCA_Oct4-Sox2_BP-78	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	78
MMTV_NUCA_Oct4-Sox2_BP-79	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	79
MMTV_NUCA_Oct4-Sox2_BP-80	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	80
MMTV_NUCA_Oct4-Sox2_BP-81	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	81
MMTV_NUCA_Oct4-Sox2_BP-82	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	82
MMTV_NUCA_Oct4-Sox2_BP-83	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	83
MMTV_NUCA_Oct4-Sox2_BP-84	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	84
MMTV_NUCA_Oct4-Sox2_BP-85	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	85
MMTV_NUCA_Oct4-Sox2_BP-86	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	86
MMTV_NUCA_Oct4-Sox2_BP-87	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	87
MMTV_NUCA_Oct4-Sox2_BP-88	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	88
MMTV_NUCA_Oct4-Sox2_BP-89	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	89
MMTV_NUCA_Oct4-Sox2_BP-90	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	90
MMTV_NUCA_Oct4-Sox2_BP-91	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	91
MMTV_NUCA_Oct4-Sox2_BP-92	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	92
MMTV_NUCA_Oct4-Sox2_BP-93	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	93
MMTV_NUCA_Oct4-Sox2_BP-94	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	94
MMTV_NUCA_Oct4-Sox2_BP-95	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	95
MMTV_NUCA_Oct4-Sox2_BP-96	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	96
MMTV_NUCA_Oct4-Sox2_BP-97	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	97
MMTV_NUCA_Oct4-Sox2_BP-98	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	98
MMTV_NUCA_Oct4-Sox2_BP-99	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	99
MMTV_NUCA_Oct4-Sox2_BP-100	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	100
MMTV_NUCA_Oct4-Sox2_BP-101	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	101
MMTV_NUCA_Oct4-Sox2_BP-102	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	102
MMTV_NUCA_Oct4-Sox2_BP-103	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	103
MMTV_NUCA_Oct4-Sox2_BP-104	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	104
MMTV_NUCA_Oct4-Sox2_BP-105	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	105
MMTV_NUCA_Oct4-Sox2_BP-106	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	106
MMTV_NUCA_Oct4-Sox2_BP-107	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	107
MMTV_NUCA_Oct4-Sox2_BP-108	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	108
MMTV_NUCA_Oct4-Sox2_BP-109	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	109
MMTV_NUCA_Oct4-Sox2_BP-110	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	110
MMTV_NUCA_Oct4-Sox2_BP-111	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	111
MMTV_NUCA_Oct4-Sox2_BP-112	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	112
MMTV_NUCA_Oct4-Sox2_BP-113	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	113
MMTV_NUCA_Oct4-Sox2_BP-114	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	114
MMTV_NUCA_Oct4-Sox2_BP-115	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	115
MMTV_NUCA_Oct4-Sox2_BP-116	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	116
MMTV_NUCA_Oct4-Sox2_BP-117	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	117
MMTV_NUCA_Oct4-Sox2_BP-118	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	118
MMTV_NUCA_Oct4-Sox2_BP-119	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	119
MMTV_NUCA_Oct4-Sox2_BP-120	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	120
MMTV_NUCA_Oct4-Sox2_BP-121	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	121
MMTV_NUCA_Oct4-Sox2_BP-122	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	122
MMTV_NUCA_Oct4-Sox2_BP-123	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	123
MMTV_NUCA_Oct4-Sox2_BP-124	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	124
MMTV_NUCA_Oct4-Sox2_BP-125	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	125
MMTV_NUCA_Oct4-Sox2_BP-126	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	126
MMTV_NUCA_Oct4-Sox2_BP-127	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	127
MMTV_NUCA_Oct4-Sox2_BP-128	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	128
MMTV_NUCA_Oct4-Sox2_BP-129	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	129
MMTV_NUCA_Oct4-Sox2_BP-130	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	130
MMTV_NUCA_Oct4-Sox2_BP-131	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	131
MMTV_NUCA_Oct4-Sox2_BP-132	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	132
MMTV_NUCA_Oct4-Sox2_BP-133	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	133
MMTV_NUCA_Oct4-Sox2_BP-134	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	134
MMTV_NUCA_Oct4-Sox2_BP-135	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	135
MMTV_NUCA_Oct4-Sox2_BP-136	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	136
MMTV_NUCA_Oct4-Sox2_BP-137	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	137
MMTV_NUCA_Oct4-Sox2_BP-138	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	138
MMTV_NUCA_Oct4-Sox2_BP-139	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	139
MMTV_NUCA_Oct4-Sox2_BP-140	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	140
MMTV_NUCA_Oct4-Sox2_BP-141	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	141
MMTV_NUCA_Oct4-Sox2_BP-142	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	142
MMTV_NUCA_Oct4-Sox2_BP-143	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	143
MMTV_NUCA_Oct4-Sox2_BP-144	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	144
MMTV_NUCA_Oct4-Sox2_BP-145	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	145
MMTV_NUCA_Oct4-Sox2_BP-146	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	146
MMTV_NUCA_Oct4-Sox2_BP-147	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	147
MMTV_NUCA_Oct4-Sox2_BP-148	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	148
MMTV_NUCA_Oct4-Sox2_BP-149	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	149
MMTV_NUCA_Oct4-Sox2_BP-150	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	150
MMTV_NUCA_Oct4-Sox2_BP-151	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	151
MMTV_NUCA_Oct4-Sox2_BP-152	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	152
MMTV_NUCA_Oct4-Sox2_BP-153	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	153
MMTV_NUCA_Oct4-Sox2_BP-154	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	154
MMTV_NUCA_Oct4-Sox2_BP-155	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	155
MMTV_NUCA_Oct4-Sox2_BP-156	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	156
MMTV_NUCA_Oct4-Sox2_BP-157	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	157
MMTV_NUCA_Oct4-Sox2_BP-158	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	158
MMTV_NUCA_Oct4-Sox2_BP-159	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	159
MMTV_NUCA_Oct4-Sox2_BP-160	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	160
MMTV_NUCA_Oct4-Sox2_BP-161	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	161
MMTV_NUCA_Oct4-Sox2_BP-162	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	162
MMTV_NUCA_Oct4-Sox2_BP-163	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	163
MMTV_NUCA_Oct4-Sox2_BP-164	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	164
MMTV_NUCA_Oct4-Sox2_BP-165	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	165
MMTV_NUCA_Oct4-Sox2_BP-166	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	166
MMTV_NUCA_Oct4-Sox2_BP-167	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	167
MMTV_NUCA_Oct4-Sox2_BP-168	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	168
MMTV_NUCA_Oct4-Sox2_BP-169	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	169
MMTV_NUCA_Oct4-Sox2_BP-170	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	170
MMTV_NUCA_Oct4-Sox2_BP-171	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	171
MMTV_NUCA_Oct4-Sox2_BP-172	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	172
MMTV_NUCA_Oct4-Sox2_BP-173	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	173
MMTV_NUCA_Oct4-Sox2_BP-174	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	174
MMTV_NUCA_Oct4-Sox2_BP-175	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	175
MMTV_NUCA_Oct4-Sox2_BP-176	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	176
MMTV_NUCA_Oct4-Sox2_BP-177	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	177
MMTV_NUCA_Oct4-Sox2_BP-178	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	178
MMTV_NUCA_Oct4-Sox2_BP-179	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	179
MMTV_NUCA_Oct4-Sox2_BP-180	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	180
MMTV_NUCA_Oct4-Sox2_BP-181	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	181
MMTV_NUCA_Oct4-Sox2_BP-182	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	182
MMTV_NUCA_Oct4-Sox2_BP-183	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	183
MMTV_NUCA_Oct4-Sox2_BP-184	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	184
MMTV_NUCA_Oct4-Sox2_BP-185	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	185
MMTV_NUCA_Oct4-Sox2_BP-186	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	186
MMTV_NUCA_Oct4-Sox2_BP-187	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	187
MMTV_NUCA_Oct4-Sox2_BP-203	MMTV_NUCA_Oct4-Sox2	"Oct4, Sox2"	Widom_601	203
MMTV_NUCA_Sox2-1_BP-23	MMTV_NUCA_Sox2-1	Sox2	Widom_601	23
MMTV_NUCA_Sox2-1_BP-41	MMTV_NUCA_Sox2-1	Sox2	Widom_601	41
MMTV_NUCA_Sox2-1_BP-42	MMTV_NUCA_Sox2-1	Sox2	Widom_601	42
MMTV_NUCA_Sox2-1_BP-43	MMTV_NUCA_Sox2-1	Sox2	Widom_601	43
MMTV_NUCA_Sox2-1_BP-44	MMTV_NUCA_Sox2-1	Sox2	Widom_601	44
MMTV_NUCA_Sox2-1_BP-45	MMTV_NUCA_Sox2-1	Sox2	Widom_601	45
MMTV_NUCA_Sox2-1_BP-46	MMTV_NUCA_Sox2-1	Sox2	Widom_601	46
MMTV_NUCA_Sox2-1_BP-47	MMTV_NUCA_Sox2-1	Sox2	Widom_601	47
MMTV_NUCA_Sox2-1_BP-48	MMTV_NUCA_Sox2-1	Sox2	Widom_601	48
MMTV_NUCA_Sox2-1_BP-49	MMTV_NUCA_Sox2-1	Sox2	Widom_601	49
MMTV_NUCA_Sox2-1_BP-50	MMTV_NUCA_Sox2-1	Sox2	Widom_601	50
MMTV_NUCA_Sox2-1_BP-51	MMTV_NUCA_Sox2-1	Sox2	Widom_601	51
MMTV_NUCA_Sox2-1_BP-52	MMTV_NUCA_Sox2-1	Sox2	Widom_601	52
MMTV_NUCA_Sox2-1_BP-53	MMTV_NUCA_Sox2-1	Sox2	Widom_601	53
MMTV_NUCA_Sox2-1_BP-54	MMTV_NUCA_Sox2-1	Sox2	Widom_601	54
MMTV_NUCA_Sox2-1_BP-55	MMTV_NUCA_Sox2-1	Sox2	Widom_601	55
MMTV_NUCA_Sox2-1_BP-56	MMTV_NUCA_Sox2-1	Sox2	Widom_601	56
MMTV_NUCA_Sox2-1_BP-57	MMTV_NUCA_Sox2-1	Sox2	Widom_601	57
MMTV_NUCA_Sox2-1_BP-58	MMTV_NUCA_Sox2-1	Sox2	Widom_601	58
MMTV_NUCA_Sox2-1_BP-59	MMTV_NUCA_Sox2-1	Sox2	Widom_601	59
MMTV_NUCA_Sox2-1_BP-60	MMTV_NUCA_Sox2-1	Sox2	Widom_601	60
MMTV_NUCA_Sox2-1_BP-61	MMTV_NUCA_Sox2-1	Sox2	Widom_601	61
MMTV_NUCA_Sox2-1_BP-62	MMTV_NUCA_Sox2-1	Sox2	Widom_601	62
MMTV_NUCA_Sox2-1_BP-63	MMTV_NUCA_Sox2-1	Sox2	Widom_601	63
MMTV_NUCA_Sox2-1_BP-64	MMTV_NUCA_Sox2-1	Sox2	Widom_601	64
MMTV_NUCA_Sox2-1_BP-65	MMTV_NUCA_Sox2-1	Sox2	Widom_601	65
MMTV_NUCA_Sox2-1_BP-66	MMTV_NUCA_Sox2-1	Sox2	Widom_601	66
MMTV_NUCA_Sox2-1_BP-67	MMTV_NUCA_Sox2-1	Sox2	Widom_601	67
MMTV_NUCA_Sox2-1_BP-68	MMTV_NUCA_Sox2-1	Sox2	Widom_601	68
MMTV_NUCA_Sox2-1_BP-69	MMTV_NUCA_Sox2-1	Sox2	Widom_601	69
MMTV_NUCA_Sox2-1_BP-70	MMTV_NUCA_Sox2-1	Sox2	Widom_601	70
MMTV_NUCA_Sox2-1_BP-71	MMTV_NUCA_Sox2-1	Sox2	Widom_601	71
MMTV_NUCA_Sox2-1_BP-72	MMTV_NUCA_Sox2-1	Sox2	Widom_601	72
MMTV_NUCA_Sox2-1_BP-73	MMTV_NUCA_Sox2-1	Sox2	Widom_601	73
MMTV_NUCA_Sox2-1_BP-74	MMTV_NUCA_Sox2-1	Sox2	Widom_601	74
MMTV_NUCA_Sox2-1_BP-75	MMTV_NUCA_Sox2-1	Sox2	Widom_601	75
MMTV_NUCA_Sox2-1_BP-76	MMTV_NUCA_Sox2-1	Sox2	Widom_601	76
MMTV_NUCA_Sox2-1_BP-77	MMTV_NUCA_Sox2-1	Sox2	Widom_601	77
MMTV_NUCA_Sox2-1_BP-78	MMTV_NUCA_Sox2-1	Sox2	Widom_601	78
MMTV_NUCA_Sox2-1_BP-79	MMTV_NUCA_Sox2-1	Sox2	Widom_601	79
MMTV_NUCA_Sox2-1_BP-80	MMTV_NUCA_Sox2-1	Sox2	Widom_601	80
MMTV_NUCA_Sox2-1_BP-81	MMTV_NUCA_Sox2-1	Sox2	Widom_601	81
MMTV_NUCA_Sox2-1_BP-82	MMTV_NUCA_Sox2-1	Sox2	Widom_601	82
MMTV_NUCA_Sox2-1_BP-83	MMTV_NUCA_Sox2-1	Sox2	Widom_601	83
MMTV_NUCA_Sox2-1_BP-84	MMTV_NUCA_Sox2-1	Sox2	Widom_601	84
MMTV_NUCA_Sox2-1_BP-85	MMTV_NUCA_Sox2-1	Sox2	Widom_601	85
MMTV_NUCA_Sox2-1_BP-86	MMTV_NUCA_Sox2-1	Sox2	Widom_601	86
MMTV_NUCA_Sox2-1_BP-87	MMTV_NUCA_Sox2-1	Sox2	Widom_601	87
MMTV_NUCA_Sox2-1_BP-88	MMTV_NUCA_Sox2-1	Sox2	Widom_601	88
MMTV_NUCA_Sox2-1_BP-89	MMTV_NUCA_Sox2-1	Sox2	Widom_601	89
MMTV_NUCA_Sox2-1_BP-90	MMTV_NUCA_Sox2-1	Sox2	Widom_601	90
MMTV_NUCA_Sox2-1_BP-91	MMTV_NUCA_Sox2-1	Sox2	Widom_601	91
MMTV_NUCA_Sox2-1_BP-92	MMTV_NUCA_Sox2-1	Sox2	Widom_601	92
MMTV_NUCA_Sox2-1_BP-93	MMTV_NUCA_Sox2-1	Sox2	Widom_601	93
MMTV_NUCA_Sox2-1_BP-94	MMTV_NUCA_Sox2-1	Sox2	Widom_601	94
MMTV_NUCA_Sox2-1_BP-95	MMTV_NUCA_Sox2-1	Sox2	Widom_601	95
MMTV_NUCA_Sox2-1_BP-96	MMTV_NUCA_Sox2-1	Sox2	Widom_601	96
MMTV_NUCA_Sox2-1_BP-97	MMTV_NUCA_Sox2-1	Sox2	Widom_601	97
MMTV_NUCA_Sox2-1_BP-98	MMTV_NUCA_Sox2-1	Sox2	Widom_601	98
MMTV_NUCA_Sox2-1_BP-99	MMTV_NUCA_Sox2-1	Sox2	Widom_601	99
MMTV_NUCA_Sox2-1_BP-100	MMTV_NUCA_Sox2-1	Sox2	Widom_601	100
MMTV_NUCA_Sox2-1_BP-101	MMTV_NUCA_Sox2-1	Sox2	Widom_601	101
MMTV_NUCA_Sox2-1_BP-102	MMTV_NUCA_Sox2-1	Sox2	Widom_601	102
MMTV_NUCA_Sox2-1_BP-103	MMTV_NUCA_Sox2-1	Sox2	Widom_601	103
MMTV_NUCA_Sox2-1_BP-104	MMTV_NUCA_Sox2-1	Sox2	Widom_601	104
MMTV_NUCA_Sox2-1_BP-105	MMTV_NUCA_Sox2-1	Sox2	Widom_601	105
MMTV_NUCA_Sox2-1_BP-106	MMTV_NUCA_Sox2-1	Sox2	Widom_601	106
MMTV_NUCA_Sox2-1_BP-107	MMTV_NUCA_Sox2-1	Sox2	Widom_601	107
MMTV_NUCA_Sox2-1_BP-108	MMTV_NUCA_Sox2-1	Sox2	Widom_601	108
MMTV_NUCA_Sox2-1_BP-109	MMTV_NUCA_Sox2-1	Sox2	Widom_601	109
MMTV_NUCA_Sox2-1_BP-110	MMTV_NUCA_Sox2-1	Sox2	Widom_601	110
MMTV_NUCA_Sox2-1_BP-111	MMTV_NUCA_Sox2-1	Sox2	Widom_601	111
MMTV_NUCA_Sox2-1_BP-112	MMTV_NUCA_Sox2-1	Sox2	Widom_601	112
MMTV_NUCA_Sox2-1_BP-113	MMTV_NUCA_Sox2-1	Sox2	Widom_601	113
MMTV_NUCA_Sox2-1_BP-114	MMTV_NUCA_Sox2-1	Sox2	Widom_601	114
MMTV_NUCA_Sox2-1_BP-115	MMTV_NUCA_Sox2-1	Sox2	Widom_601	115
MMTV_NUCA_Sox2-1_BP-116	MMTV_NUCA_Sox2-1	Sox2	Widom_601	116
MMTV_NUCA_Sox2-1_BP-117	MMTV_NUCA_Sox2-1	Sox2	Widom_601	117
MMTV_NUCA_Sox2-1_BP-118	MMTV_NUCA_Sox2-1	Sox2	Widom_601	118
MMTV_NUCA_Sox2-1_BP-119	MMTV_NUCA_Sox2-1	Sox2	Widom_601	119
MMTV_NUCA_Sox2-1_BP-120	MMTV_NUCA_Sox2-1	Sox2	Widom_601	120
MMTV_NUCA_Sox2-1_BP-121	MMTV_NUCA_Sox2-1	Sox2	Widom_601	121
MMTV_NUCA_Sox2-1_BP-122	MMTV_NUCA_Sox2-1	Sox2	Widom_601	122
MMTV_NUCA_Sox2-1_BP-123	MMTV_NUCA_Sox2-1	Sox2	Widom_601	123
MMTV_NUCA_Sox2-1_BP-124	MMTV_NUCA_Sox2-1	Sox2	Widom_601	124
MMTV_NUCA_Sox2-1_BP-125	MMTV_NUCA_Sox2-1	Sox2	Widom_601	125
